VENDOR_ID,CLIENT,VENDOR_GSTIN,VENDOR_NAME,IDENTIFIER_TEXT,DOCUMENT_TEXT,MATCH_SCORE
SWIGGY_2120,SWIGGY,06DTMPK1420C1Z5,M/S D.K. MARKETING,M/S D.K. MARKETING 06DTMPK1420C1Z5 M/S D.K. MARKETING 06DTMPK1420C1Z5 M/S D.K. MARKETING 06DTMPK1420C1Z5 M/S D.K. MARKETING 06DTMPK1420C1Z5,M/S D.K. MARKETING 06DTMPK1420C1Z5 M/S D.K. MARKETING 06DTMPK1420C1Z5 M/S D.K. MARKETING 06DTMPK1420C1Z5 M/S D.K. MARKETING 06DTMPK1420C1Z5,1
SWIGGY_2121,SWIGGY,09AAACD4239R1Z5,M/S DEEP MARKTING PVT LTD. BANSAL,M/S DEEP MARKTING PVT LTD. BANSAL 09AAACD4239R1Z5 M/S DEEP MARKTING PVT LTD. BANSAL 09AAACD4239R1Z5,M/S DEEP MARKTING PVT LTD. BANSAL 09AAACD4239R1Z5 M/S DEEP MARKTING PVT LTD. BANSAL 09AAACD4239R1Z5,1
SWIGGY_2122,SWIGGY,03ACXPC6837C1ZN,M/S DEEPAK TRADING CO.,M/S DEEPAK TRADING CO. 03ACXPC6837C1ZN M/S DEEPAK TRADING CO. 03ACXPC6837C1ZN,M/S DEEPAK TRADING CO. 03ACXPC6837C1ZN M/S DEEPAK TRADING CO. 03ACXPC6837C1ZN,1
SWIGGY_2123,SWIGGY,09AHBPG3763A1ZS,M/S DEV ENTERPRISES,M/S DEV ENTERPRISES 09AHBPG3763A1ZS M/S DEV ENTERPRISES 09AHBPG3763A1ZS M/S DEV ENTERPRISES 09AHBPG3763A1ZS M/S DEV ENTERPRISES 09AHBPG3763A1ZS,M/S DEV ENTERPRISES 09AHBPG3763A1ZS M/S DEV ENTERPRISES 09AHBPG3763A1ZS M/S DEV ENTERPRISES 09AHBPG3763A1ZS M/S DEV ENTERPRISES 09AHBPG3763A1ZS,1
SWIGGY_2124,SWIGGY,09AABCN7953M1ZT,M/S EMAMI AGROTECH LIMITED,M/S EMAMI AGROTECH LIMITED 09AABCN7953M1ZT M/S EMAMI AGROTECH LIMITED 09AABCN7953M1ZT,M/S EMAMI AGROTECH LIMITED 09AABCN7953M1ZT M/S EMAMI AGROTECH LIMITED 09AABCN7953M1ZT,1
SWIGGY_2125,SWIGGY,09AAACH7412G1ZR,M/S EMAMI LIMITED,M/S EMAMI LIMITED 09AAACH7412G1ZR M/S EMAMI LIMITED 09AAACH7412G1ZR M/S EMAMI LIMITED 09AAACH7412G1ZR M/S EMAMI LIMITED 09AAACH7412G1ZR,M/S EMAMI LIMITED 09AAACH7412G1ZR M/S EMAMI LIMITED 09AAACH7412G1ZR M/S EMAMI LIMITED 09AAACH7412G1ZR M/S EMAMI LIMITED 09AAACH7412G1ZR,1
SWIGGY_2126,SWIGGY,09AABCE5989Q1ZM,M/S EUGENICS MEDI SCIENCES PVT.LTD.,M/S EUGENICS MEDI SCIENCES PVT.LTD. 09AABCE5989Q1ZM M/S EUGENICS MEDI SCIENCES PVT.LTD. 09AABCE5989Q1ZM,M/S EUGENICS MEDI SCIENCES PVT.LTD. 09AABCE5989Q1ZM M/S EUGENICS MEDI SCIENCES PVT.LTD. 09AABCE5989Q1ZM,1
SWIGGY_2127,SWIGGY,09AAACE5778N1ZY,M/S EVEREADY INDUSTRIES INDIA LTD,M/S EVEREADY INDUSTRIES INDIA LTD 09AAACE5778N1ZY M/S EVEREADY INDUSTRIES INDIA LTD 09AAACE5778N1ZY,M/S EVEREADY INDUSTRIES INDIA LTD 09AAACE5778N1ZY M/S EVEREADY INDUSTRIES INDIA LTD 09AAACE5778N1ZY,1
SWIGGY_2128,SWIGGY,06EBUPB0721G1ZW,M/S FARMER MART,M/S FARMER MART 06EBUPB0721G1ZW M/S FARMER MART 06EBUPB0721G1ZW M/S FARMER MART 06EBUPB0721G1ZW M/S FARMER MART 06EBUPB0721G1ZW,M/S FARMER MART 06EBUPB0721G1ZW M/S FARMER MART 06EBUPB0721G1ZW M/S FARMER MART 06EBUPB0721G1ZW M/S FARMER MART 06EBUPB0721G1ZW,1
SWIGGY_2129,SWIGGY,09AEMPA3175N1Z4,M/S G. N. K. TRADING COMPANY,M/S G. N. K. TRADING COMPANY 09AEMPA3175N1Z4 M/S G. N. K. TRADING COMPANY 09AEMPA3175N1Z4,M/S G. N. K. TRADING COMPANY 09AEMPA3175N1Z4 M/S G. N. K. TRADING COMPANY 09AEMPA3175N1Z4,1
SWIGGY_2130,SWIGGY,09AJUPG4569R1ZZ,M/S GARV AGENCIES - NOIDA,M/S GARV AGENCIES - NOIDA 09AJUPG4569R1ZZ M/S GARV AGENCIES - NOIDA 09AJUPG4569R1ZZ,M/S GARV AGENCIES - NOIDA 09AJUPG4569R1ZZ M/S GARV AGENCIES - NOIDA 09AJUPG4569R1ZZ,1
SWIGGY_2131,SWIGGY,09AEYPG3959C1Z1,"M/S GAUTAM ENTERPRISES,","M/S GAUTAM ENTERPRISES, 09AEYPG3959C1Z1 M/S GAUTAM ENTERPRISES, 09AEYPG3959C1Z1 M/S GAUTAM ENTERPRISES, 09AEYPG3959C1Z1 M/S GAUTAM ENTERPRISES, 09AEYPG3959C1Z1","M/S GAUTAM ENTERPRISES, 09AEYPG3959C1Z1 M/S GAUTAM ENTERPRISES, 09AEYPG3959C1Z1 M/S GAUTAM ENTERPRISES, 09AEYPG3959C1Z1 M/S GAUTAM ENTERPRISES, 09AEYPG3959C1Z1",1
SWIGGY_2132,SWIGGY,09AOLPT0614C1Z2,M/S GAYATRI TRADING COMPANY,M/S GAYATRI TRADING COMPANY 09AOLPT0614C1Z2 M/S GAYATRI TRADING COMPANY 09AOLPT0614C1Z2,M/S GAYATRI TRADING COMPANY 09AOLPT0614C1Z2 M/S GAYATRI TRADING COMPANY 09AOLPT0614C1Z2,1
SWIGGY_2133,SWIGGY,36AADCG5150F1ZV,M/S GEMINI EDIBLES & FATS INDIA LIMITED,M/S GEMINI EDIBLES & FATS INDIA LIMITED 36AADCG5150F1ZV M/S GEMINI EDIBLES & FATS INDIA LIMITED 36AADCG5150F1ZV,M/S GEMINI EDIBLES & FATS INDIA LIMITED 36AADCG5150F1ZV M/S GEMINI EDIBLES & FATS INDIA LIMITED 36AADCG5150F1ZV,1
SWIGGY_2134,SWIGGY,36AAACG1345D1Z5,M/S GITS FOOD PRODUCTS PRIVATE LIMITED,M/S GITS FOOD PRODUCTS PRIVATE LIMITED 36AAACG1345D1Z5 M/S GITS FOOD PRODUCTS PRIVATE LIMITED 36AAACG1345D1Z5,M/S GITS FOOD PRODUCTS PRIVATE LIMITED 36AAACG1345D1Z5 M/S GITS FOOD PRODUCTS PRIVATE LIMITED 36AAACG1345D1Z5,1
SWIGGY_2135,SWIGGY,36ABRFM6853F1ZR,M/S GLOBAL TRADERS,M/S GLOBAL TRADERS 36ABRFM6853F1ZR M/S GLOBAL TRADERS 36ABRFM6853F1ZR M/S GLOBAL TRADERS 36ABRFM6853F1ZR M/S GLOBAL TRADERS 36ABRFM6853F1ZR,M/S GLOBAL TRADERS 36ABRFM6853F1ZR M/S GLOBAL TRADERS 36ABRFM6853F1ZR M/S GLOBAL TRADERS 36ABRFM6853F1ZR M/S GLOBAL TRADERS 36ABRFM6853F1ZR,1
SWIGGY_2136,SWIGGY,09AABCG3365J1ZG,M/S GODREJ CONSUMER PRODUCTS LTD,M/S GODREJ CONSUMER PRODUCTS LTD 09AABCG3365J1ZG M/S GODREJ CONSUMER PRODUCTS LTD 09AABCG3365J1ZG,M/S GODREJ CONSUMER PRODUCTS LTD 09AABCG3365J1ZG M/S GODREJ CONSUMER PRODUCTS LTD 09AABCG3365J1ZG,1
SWIGGY_2137,SWIGGY,09AXTPG2611H1ZE,M/S GOYAL ENTERPRISES,M/S GOYAL ENTERPRISES 09AXTPG2611H1ZE M/S GOYAL ENTERPRISES 09AXTPG2611H1ZE M/S GOYAL ENTERPRISES 09AXTPG2611H1ZE M/S GOYAL ENTERPRISES 09AXTPG2611H1ZE,M/S GOYAL ENTERPRISES 09AXTPG2611H1ZE M/S GOYAL ENTERPRISES 09AXTPG2611H1ZE M/S GOYAL ENTERPRISES 09AXTPG2611H1ZE M/S GOYAL ENTERPRISES 09AXTPG2611H1ZE,1
SWIGGY_2138,SWIGGY,19BTHPR1360M1Z6,M/S GREEN LIFE ENTERPRISE,M/S GREEN LIFE ENTERPRISE 19BTHPR1360M1Z6 M/S GREEN LIFE ENTERPRISE 19BTHPR1360M1Z6,M/S GREEN LIFE ENTERPRISE 19BTHPR1360M1Z6 M/S GREEN LIFE ENTERPRISE 19BTHPR1360M1Z6,1
SWIGGY_2139,SWIGGY,05AAACS1314G1ZZ,M/S GREENDOT HEALTH FOODS PRIVATE LIMITED,M/S GREENDOT HEALTH FOODS PRIVATE LIMITED 05AAACS1314G1ZZ M/S GREENDOT HEALTH FOODS PRIVATE LIMITED 05AAACS1314G1ZZ,M/S GREENDOT HEALTH FOODS PRIVATE LIMITED 05AAACS1314G1ZZ M/S GREENDOT HEALTH FOODS PRIVATE LIMITED 05AAACS1314G1ZZ,1
SWIGGY_2140,SWIGGY,09AAAAG5588Q1ZU,M/S GUJARAT COOPERATIVE MILK MARKETING FEDERATION LIMITED,M/S GUJARAT COOPERATIVE MILK MARKETING FEDERATION LIMITED 09AAAAG5588Q1ZU M/S GUJARAT COOPERATIVE MILK MARKETING FEDERATION LIMITED 09AAAAG5588Q1ZU,M/S GUJARAT COOPERATIVE MILK MARKETING FEDERATION LIMITED 09AAAAG5588Q1ZU M/S GUJARAT COOPERATIVE MILK MARKETING FEDERATION LIMITED 09AAAAG5588Q1ZU,1
SWIGGY_2141,SWIGGY,09ACUPG4944R1ZJ,M/S GUPTA GENERAL STORE,M/S GUPTA GENERAL STORE 09ACUPG4944R1ZJ M/S GUPTA GENERAL STORE 09ACUPG4944R1ZJ,M/S GUPTA GENERAL STORE 09ACUPG4944R1ZJ M/S GUPTA GENERAL STORE 09ACUPG4944R1ZJ,1
SWIGGY_2142,SWIGGY,09AOTPS0643A1ZU,M/S GURU PRASAD & COMPANY,M/S GURU PRASAD & COMPANY 09AOTPS0643A1ZU M/S GURU PRASAD & COMPANY 09AOTPS0643A1ZU,M/S GURU PRASAD & COMPANY 09AOTPS0643A1ZU M/S GURU PRASAD & COMPANY 09AOTPS0643A1ZU,1
SWIGGY_2143,SWIGGY,09AAECH0720P1ZF,M/S HBMB FOOD PRODUCTS PRIVATE LIMITED,M/S HBMB FOOD PRODUCTS PRIVATE LIMITED 09AAECH0720P1ZF M/S HBMB FOOD PRODUCTS PRIVATE LIMITED 09AAECH0720P1ZF,M/S HBMB FOOD PRODUCTS PRIVATE LIMITED 09AAECH0720P1ZF M/S HBMB FOOD PRODUCTS PRIVATE LIMITED 09AAECH0720P1ZF,1
SWIGGY_2144,SWIGGY,09AACCH2747N1Z6,M/S HECTOR BEVERAGES (P) LTD,M/S HECTOR BEVERAGES (P) LTD 09AACCH2747N1Z6 M/S HECTOR BEVERAGES (P) LTD 09AACCH2747N1Z6,M/S HECTOR BEVERAGES (P) LTD 09AACCH2747N1Z6 M/S HECTOR BEVERAGES (P) LTD 09AACCH2747N1Z6,1
SWIGGY_2145,SWIGGY,09AGNPK4102A1ZV,M/S HORUS INDIA,M/S HORUS INDIA 09AGNPK4102A1ZV M/S HORUS INDIA 09AGNPK4102A1ZV M/S HORUS INDIA 09AGNPK4102A1ZV M/S HORUS INDIA 09AGNPK4102A1ZV,M/S HORUS INDIA 09AGNPK4102A1ZV M/S HORUS INDIA 09AGNPK4102A1ZV M/S HORUS INDIA 09AGNPK4102A1ZV M/S HORUS INDIA 09AGNPK4102A1ZV,1
SWIGGY_2146,SWIGGY,07CDDPV3460R1ZS,M/S INDO NATURAL FARM PRODUCE,M/S INDO NATURAL FARM PRODUCE 07CDDPV3460R1ZS M/S INDO NATURAL FARM PRODUCE 07CDDPV3460R1ZS,M/S INDO NATURAL FARM PRODUCE 07CDDPV3460R1ZS M/S INDO NATURAL FARM PRODUCE 07CDDPV3460R1ZS,1
SWIGGY_2147,SWIGGY,09AAACI3503K1ZP,M/S INDO NISSIN FOODS PRIVATE LTD,M/S INDO NISSIN FOODS PRIVATE LTD 09AAACI3503K1ZP M/S INDO NISSIN FOODS PRIVATE LTD 09AAACI3503K1ZP,M/S INDO NISSIN FOODS PRIVATE LTD 09AAACI3503K1ZP M/S INDO NISSIN FOODS PRIVATE LTD 09AAACI3503K1ZP,1
SWIGGY_2148,SWIGGY,09AFGPB1366M2ZB,M/S J M D ENTERPRISES,M/S J M D ENTERPRISES 09AFGPB1366M2ZB M/S J M D ENTERPRISES 09AFGPB1366M2ZB,M/S J M D ENTERPRISES 09AFGPB1366M2ZB M/S J M D ENTERPRISES 09AFGPB1366M2ZB,1
SWIGGY_2149,SWIGGY,03AACFJ2005N1ZR,M/S JAGAT & SONS AGENCIS,M/S JAGAT & SONS AGENCIS 03AACFJ2005N1ZR M/S JAGAT & SONS AGENCIS 03AACFJ2005N1ZR,M/S JAGAT & SONS AGENCIS 03AACFJ2005N1ZR M/S JAGAT & SONS AGENCIS 03AACFJ2005N1ZR,1
SWIGGY_2150,SWIGGY,09ABSPJ4832C1ZK,M/S JAIN TRADING COMPANY,M/S JAIN TRADING COMPANY 09ABSPJ4832C1ZK M/S JAIN TRADING COMPANY 09ABSPJ4832C1ZK,M/S JAIN TRADING COMPANY 09ABSPJ4832C1ZK M/S JAIN TRADING COMPANY 09ABSPJ4832C1ZK,1
SWIGGY_2151,SWIGGY,09AITPG5016D1ZB,M/S JARAULIYA TRADERS,M/S JARAULIYA TRADERS 09AITPG5016D1ZB M/S JARAULIYA TRADERS 09AITPG5016D1ZB M/S JARAULIYA TRADERS 09AITPG5016D1ZB M/S JARAULIYA TRADERS 09AITPG5016D1ZB,M/S JARAULIYA TRADERS 09AITPG5016D1ZB M/S JARAULIYA TRADERS 09AITPG5016D1ZB M/S JARAULIYA TRADERS 09AITPG5016D1ZB M/S JARAULIYA TRADERS 09AITPG5016D1ZB,1
SWIGGY_2152,SWIGGY,09AQIPJ8989M1ZO,M/S JINDAL ENTERPRISES,M/S JINDAL ENTERPRISES 09AQIPJ8989M1ZO M/S JINDAL ENTERPRISES 09AQIPJ8989M1ZO M/S JINDAL ENTERPRISES 09AQIPJ8989M1ZO M/S JINDAL ENTERPRISES 09AQIPJ8989M1ZO,M/S JINDAL ENTERPRISES 09AQIPJ8989M1ZO M/S JINDAL ENTERPRISES 09AQIPJ8989M1ZO M/S JINDAL ENTERPRISES 09AQIPJ8989M1ZO M/S JINDAL ENTERPRISES 09AQIPJ8989M1ZO,1
SWIGGY_2153,SWIGGY,30ABDPP9057E1ZT,M/S JIREH TRADING,M/S JIREH TRADING 30ABDPP9057E1ZT M/S JIREH TRADING 30ABDPP9057E1ZT M/S JIREH TRADING 30ABDPP9057E1ZT M/S JIREH TRADING 30ABDPP9057E1ZT,M/S JIREH TRADING 30ABDPP9057E1ZT M/S JIREH TRADING 30ABDPP9057E1ZT M/S JIREH TRADING 30ABDPP9057E1ZT M/S JIREH TRADING 30ABDPP9057E1ZT,1
SWIGGY_2154,SWIGGY,09AABCD1821C1Z9,M/S JUBILANT FOOD WORKS LIMITED,M/S JUBILANT FOOD WORKS LIMITED 09AABCD1821C1Z9 M/S JUBILANT FOOD WORKS LIMITED 09AABCD1821C1Z9,M/S JUBILANT FOOD WORKS LIMITED 09AABCD1821C1Z9 M/S JUBILANT FOOD WORKS LIMITED 09AABCD1821C1Z9,1
SWIGGY_2155,SWIGGY,03AVVPA0165E1ZZ,M/S KAMLESH AHUJA,M/S KAMLESH AHUJA 03AVVPA0165E1ZZ M/S KAMLESH AHUJA 03AVVPA0165E1ZZ M/S KAMLESH AHUJA 03AVVPA0165E1ZZ M/S KAMLESH AHUJA 03AVVPA0165E1ZZ,M/S KAMLESH AHUJA 03AVVPA0165E1ZZ M/S KAMLESH AHUJA 03AVVPA0165E1ZZ M/S KAMLESH AHUJA 03AVVPA0165E1ZZ M/S KAMLESH AHUJA 03AVVPA0165E1ZZ,1
SWIGGY_2156,SWIGGY,23AIUPD4050D1ZN,M/S KHANDELWAL AND CO.,M/S KHANDELWAL AND CO. 23AIUPD4050D1ZN M/S KHANDELWAL AND CO. 23AIUPD4050D1ZN,M/S KHANDELWAL AND CO. 23AIUPD4050D1ZN M/S KHANDELWAL AND CO. 23AIUPD4050D1ZN,1
SWIGGY_2157,SWIGGY,36AGMPJ9511F1ZB,M/S KOCHIN AGENCIES,M/S KOCHIN AGENCIES 36AGMPJ9511F1ZB M/S KOCHIN AGENCIES 36AGMPJ9511F1ZB M/S KOCHIN AGENCIES 36AGMPJ9511F1ZB M/S KOCHIN AGENCIES 36AGMPJ9511F1ZB,M/S KOCHIN AGENCIES 36AGMPJ9511F1ZB M/S KOCHIN AGENCIES 36AGMPJ9511F1ZB M/S KOCHIN AGENCIES 36AGMPJ9511F1ZB M/S KOCHIN AGENCIES 36AGMPJ9511F1ZB,1
SWIGGY_2158,SWIGGY,09AFVPG7386M1ZC,M/S LAXMI AGENCIES,M/S LAXMI AGENCIES 09AFVPG7386M1ZC M/S LAXMI AGENCIES 09AFVPG7386M1ZC M/S LAXMI AGENCIES 09AFVPG7386M1ZC M/S LAXMI AGENCIES 09AFVPG7386M1ZC,M/S LAXMI AGENCIES 09AFVPG7386M1ZC M/S LAXMI AGENCIES 09AFVPG7386M1ZC M/S LAXMI AGENCIES 09AFVPG7386M1ZC M/S LAXMI AGENCIES 09AFVPG7386M1ZC,1
SWIGGY_2159,SWIGGY,36ADJPJ6473E1ZF,M/S LAXMI IMPEX - HYDERABAD,M/S LAXMI IMPEX - HYDERABAD 36ADJPJ6473E1ZF M/S LAXMI IMPEX - HYDERABAD 36ADJPJ6473E1ZF,M/S LAXMI IMPEX - HYDERABAD 36ADJPJ6473E1ZF M/S LAXMI IMPEX - HYDERABAD 36ADJPJ6473E1ZF,1
SWIGGY_2160,SWIGGY,03AAACL0738K1ZR,M/S LOREAL INDIA  PVT. LTD,M/S LOREAL INDIA  PVT. LTD 03AAACL0738K1ZR M/S LOREAL INDIA  PVT. LTD 03AAACL0738K1ZR,M/S LOREAL INDIA  PVT. LTD 03AAACL0738K1ZR M/S LOREAL INDIA  PVT. LTD 03AAACL0738K1ZR,1
SWIGGY_2161,SWIGGY,06AAACL0738K1ZL,M/S LOREAL INDIA PVT. LTD.,M/S LOREAL INDIA PVT. LTD. 06AAACL0738K1ZL M/S LOREAL INDIA PVT. LTD. 06AAACL0738K1ZL,M/S LOREAL INDIA PVT. LTD. 06AAACL0738K1ZL M/S LOREAL INDIA PVT. LTD. 06AAACL0738K1ZL,1
SWIGGY_2162,SWIGGY,09AAACL0738K1ZF,M/S LOREAL INDIA PVT. LTD.,M/S LOREAL INDIA PVT. LTD. 09AAACL0738K1ZF M/S LOREAL INDIA PVT. LTD. 09AAACL0738K1ZF,M/S LOREAL INDIA PVT. LTD. 09AAACL0738K1ZF M/S LOREAL INDIA PVT. LTD. 09AAACL0738K1ZF,1
SWIGGY_2163,SWIGGY,09AFBPK1115N1ZJ,M/S MAA BHAGWATI AGENCIES,M/S MAA BHAGWATI AGENCIES 09AFBPK1115N1ZJ M/S MAA BHAGWATI AGENCIES 09AFBPK1115N1ZJ,M/S MAA BHAGWATI AGENCIES 09AFBPK1115N1ZJ M/S MAA BHAGWATI AGENCIES 09AFBPK1115N1ZJ,1
SWIGGY_2164,SWIGGY,09ALXPM2329N1Z8,M/S MANCHANDA AGENCIES,M/S MANCHANDA AGENCIES 09ALXPM2329N1Z8 M/S MANCHANDA AGENCIES 09ALXPM2329N1Z8 M/S MANCHANDA AGENCIES 09ALXPM2329N1Z8 M/S MANCHANDA AGENCIES 09ALXPM2329N1Z8,M/S MANCHANDA AGENCIES 09ALXPM2329N1Z8 M/S MANCHANDA AGENCIES 09ALXPM2329N1Z8 M/S MANCHANDA AGENCIES 09ALXPM2329N1Z8 M/S MANCHANDA AGENCIES 09ALXPM2329N1Z8,1
SWIGGY_2165,SWIGGY,09AJLPG0589L1ZO,M/S MANGALAM,M/S MANGALAM 09AJLPG0589L1ZO M/S MANGALAM 09AJLPG0589L1ZO M/S MANGALAM 09AJLPG0589L1ZO M/S MANGALAM 09AJLPG0589L1ZO,M/S MANGALAM 09AJLPG0589L1ZO M/S MANGALAM 09AJLPG0589L1ZO M/S MANGALAM 09AJLPG0589L1ZO M/S MANGALAM 09AJLPG0589L1ZO,1
SWIGGY_2166,SWIGGY,09CASPS6089K1ZH,M/S MANOHAR SEEDS AND COMPANY,M/S MANOHAR SEEDS AND COMPANY 09CASPS6089K1ZH M/S MANOHAR SEEDS AND COMPANY 09CASPS6089K1ZH,M/S MANOHAR SEEDS AND COMPANY 09CASPS6089K1ZH M/S MANOHAR SEEDS AND COMPANY 09CASPS6089K1ZH,1
SWIGGY_2167,SWIGGY,03AAACM7493G1ZH,M/S MARICO IND,M/S MARICO IND 03AAACM7493G1ZH M/S MARICO IND 03AAACM7493G1ZH M/S MARICO IND 03AAACM7493G1ZH M/S MARICO IND 03AAACM7493G1ZH,M/S MARICO IND 03AAACM7493G1ZH M/S MARICO IND 03AAACM7493G1ZH M/S MARICO IND 03AAACM7493G1ZH M/S MARICO IND 03AAACM7493G1ZH,1
SWIGGY_2168,SWIGGY,09AAACM7493G1Z5,M/S MARICO LIMITED,M/S MARICO LIMITED 09AAACM7493G1Z5 M/S MARICO LIMITED 09AAACM7493G1Z5 M/S MARICO LIMITED 09AAACM7493G1Z5 M/S MARICO LIMITED 09AAACM7493G1Z5,M/S MARICO LIMITED 09AAACM7493G1Z5 M/S MARICO LIMITED 09AAACM7493G1Z5 M/S MARICO LIMITED 09AAACM7493G1Z5 M/S MARICO LIMITED 09AAACM7493G1Z5,1
SWIGGY_2169,SWIGGY,09AAACE6794J1Z4,M/S MARS INTERNATIONAL INDIA PVT.LTD.,M/S MARS INTERNATIONAL INDIA PVT.LTD. 09AAACE6794J1Z4 M/S MARS INTERNATIONAL INDIA PVT.LTD. 09AAACE6794J1Z4,M/S MARS INTERNATIONAL INDIA PVT.LTD. 09AAACE6794J1Z4 M/S MARS INTERNATIONAL INDIA PVT.LTD. 09AAACE6794J1Z4,1
SWIGGY_2170,SWIGGY,36AAACA4220B1ZJ,M/S MODI NATURALS LIMITED,M/S MODI NATURALS LIMITED 36AAACA4220B1ZJ M/S MODI NATURALS LIMITED 36AAACA4220B1ZJ,M/S MODI NATURALS LIMITED 36AAACA4220B1ZJ M/S MODI NATURALS LIMITED 36AAACA4220B1ZJ,1
SWIGGY_2171,SWIGGY,09AAACA4220B1ZG,M/S MODI NATURALS LIMITED,M/S MODI NATURALS LIMITED 09AAACA4220B1ZG M/S MODI NATURALS LIMITED 09AAACA4220B1ZG,M/S MODI NATURALS LIMITED 09AAACA4220B1ZG M/S MODI NATURALS LIMITED 09AAACA4220B1ZG,1
SWIGGY_2172,SWIGGY,09AACCM3174A1ZT,M/S MOTHER DAIRY FRUIT & VEGETABLE PVT LTD.,M/S MOTHER DAIRY FRUIT & VEGETABLE PVT LTD. 09AACCM3174A1ZT M/S MOTHER DAIRY FRUIT & VEGETABLE PVT LTD. 09AACCM3174A1ZT,M/S MOTHER DAIRY FRUIT & VEGETABLE PVT LTD. 09AACCM3174A1ZT M/S MOTHER DAIRY FRUIT & VEGETABLE PVT LTD. 09AACCM3174A1ZT,1
SWIGGY_2173,SWIGGY,09BAXPM6425K1ZV,M/S MUDITA ENTERPRISES - NOIDA,M/S MUDITA ENTERPRISES - NOIDA 09BAXPM6425K1ZV M/S MUDITA ENTERPRISES - NOIDA 09BAXPM6425K1ZV,M/S MUDITA ENTERPRISES - NOIDA 09BAXPM6425K1ZV M/S MUDITA ENTERPRISES - NOIDA 09BAXPM6425K1ZV,1
SWIGGY_2174,SWIGGY,09baxpm6425k1zv,M/S MUDITA ENTERPRISES-NOIDA,M/S MUDITA ENTERPRISES-NOIDA 09baxpm6425k1zv M/S MUDITA ENTERPRISES-NOIDA 09baxpm6425k1zv M/S MUDITA ENTERPRISES-NOIDA 09baxpm6425k1zv M/S MUDITA ENTERPRISES-NOIDA 09baxpm6425k1zv,M/S MUDITA ENTERPRISES-NOIDA 09baxpm6425k1zv M/S MUDITA ENTERPRISES-NOIDA 09baxpm6425k1zv M/S MUDITA ENTERPRISES-NOIDA 09baxpm6425k1zv M/S MUDITA ENTERPRISES-NOIDA 09baxpm6425k1zv,1
SWIGGY_2175,SWIGGY,36AAECN8103G1ZM,M/S N RANGA RAO AND SONS PRIVATE LIMITED,M/S N RANGA RAO AND SONS PRIVATE LIMITED 36AAECN8103G1ZM M/S N RANGA RAO AND SONS PRIVATE LIMITED 36AAECN8103G1ZM,M/S N RANGA RAO AND SONS PRIVATE LIMITED 36AAECN8103G1ZM M/S N RANGA RAO AND SONS PRIVATE LIMITED 36AAECN8103G1ZM,1
SWIGGY_2176,SWIGGY,06AAECN8103G1ZP,M/S N.RANGA RAO & SONS PRIVATE LIMITED,M/S N.RANGA RAO & SONS PRIVATE LIMITED 06AAECN8103G1ZP M/S N.RANGA RAO & SONS PRIVATE LIMITED 06AAECN8103G1ZP,M/S N.RANGA RAO & SONS PRIVATE LIMITED 06AAECN8103G1ZP M/S N.RANGA RAO & SONS PRIVATE LIMITED 06AAECN8103G1ZP,1
SWIGGY_2177,SWIGGY,05AAIFN0952E1ZK,M/S NAGALIA ASSOCATES,M/S NAGALIA ASSOCATES 05AAIFN0952E1ZK M/S NAGALIA ASSOCATES 05AAIFN0952E1ZK M/S NAGALIA ASSOCATES 05AAIFN0952E1ZK M/S NAGALIA ASSOCATES 05AAIFN0952E1ZK,M/S NAGALIA ASSOCATES 05AAIFN0952E1ZK M/S NAGALIA ASSOCATES 05AAIFN0952E1ZK M/S NAGALIA ASSOCATES 05AAIFN0952E1ZK M/S NAGALIA ASSOCATES 05AAIFN0952E1ZK,1
SWIGGY_2178,SWIGGY,03ABVPN2417L1ZD,M/S NARULA  TRADING CO .,M/S NARULA  TRADING CO . 03ABVPN2417L1ZD M/S NARULA  TRADING CO . 03ABVPN2417L1ZD,M/S NARULA  TRADING CO . 03ABVPN2417L1ZD M/S NARULA  TRADING CO . 03ABVPN2417L1ZD,1
SWIGGY_2179,SWIGGY,09AACCN6483F1Z8,M/S NIF PRIVATE LIMITED,M/S NIF PRIVATE LIMITED 09AACCN6483F1Z8 M/S NIF PRIVATE LIMITED 09AACCN6483F1Z8,M/S NIF PRIVATE LIMITED 09AACCN6483F1Z8 M/S NIF PRIVATE LIMITED 09AACCN6483F1Z8,1
SWIGGY_2180,SWIGGY,33AAJFN4587A1ZD,M/S NUTAN INDUSTRIES,M/S NUTAN INDUSTRIES 33AAJFN4587A1ZD M/S NUTAN INDUSTRIES 33AAJFN4587A1ZD M/S NUTAN INDUSTRIES 33AAJFN4587A1ZD M/S NUTAN INDUSTRIES 33AAJFN4587A1ZD,M/S NUTAN INDUSTRIES 33AAJFN4587A1ZD M/S NUTAN INDUSTRIES 33AAJFN4587A1ZD M/S NUTAN INDUSTRIES 33AAJFN4587A1ZD M/S NUTAN INDUSTRIES 33AAJFN4587A1ZD,1
SWIGGY_2181,SWIGGY,27AWUPV9103B1Z5,M/S OFFICE MART,M/S OFFICE MART 27AWUPV9103B1Z5 M/S OFFICE MART 27AWUPV9103B1Z5 M/S OFFICE MART 27AWUPV9103B1Z5 M/S OFFICE MART 27AWUPV9103B1Z5,M/S OFFICE MART 27AWUPV9103B1Z5 M/S OFFICE MART 27AWUPV9103B1Z5 M/S OFFICE MART 27AWUPV9103B1Z5 M/S OFFICE MART 27AWUPV9103B1Z5,1
